price,region,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,Engine HP
22477,phoenix,2016.0,subaru,wrx,excellent,4 cylinders,gas,72351.0,clean,manual,4wd,sedan,blue,az,284.44444444444446
22477,phoenix,2016.0,subaru,wrx,excellent,4 cylinders,gas,72351.0,clean,manual,4wd,sedan,blue,az,284.44444444444446
19950,phoenix,2017.0,lincoln,mkc,like new,4 cylinders,gas,15000.0,rebuilt,automatic,4wd,SUV,blue,az,240.0
499,phoenix,2017.0,chevrolet,impala,like new,6 cylinders,gas,8800.0,clean,automatic,fwd,sedan,grey,az,305.0
25999,phoenix,2017.0,dodge,challenger,excellent,6 cylinders,gas,20856.0,clean,automatic,rwd,coupe,white,az,423.61538461538464
42599,phoenix,2017.0,dodge,charger,excellent,8 cylinders,gas,38191.0,clean,automatic,rwd,sedan,grey,az,407.0
500,phoenix,2015.0,volkswagen,jetta,like new,4 cylinders,gas,82000.0,clean,automatic,fwd,sedan,white,az,167.65625
500,phoenix,2016.0,kia,soul,like new,4 cylinders,gas,47000.0,clean,automatic,fwd,wagon,black,az,147.0
21995,phoenix,2016.0,mercedes-benz,e-class,excellent,6 cylinders,gas,53987.0,clean,automatic,rwd,sedan,black,az,326.05263157894734
9499,phoenix,2008.0,infiniti,g35,excellent,6 cylinders,gas,173676.0,clean,automatic,rwd,sedan,grey,az,306.0
29999,phoenix,2016.0,chevrolet,camaro,excellent,8 cylinders,gas,66213.0,clean,automatic,rwd,convertible,red,az,365.0
28999,phoenix,2017.0,chevrolet,camaro,excellent,8 cylinders,gas,57009.0,clean,automatic,rwd,convertible,silver,az,397.5
3900,prescott,2004.0,cadillac,deville,excellent,8 cylinders,gas,100400.0,clean,automatic,fwd,sedan,silver,az,283.3333333333333
3500,prescott,2004.0,dodge,stratus,good,6 cylinders,gas,161000.0,clean,automatic,fwd,sedan,blue,az,183.9
537,prescott,2017.0,nissan,maxima,excellent,6 cylinders,gas,60805.0,clean,automatic,fwd,sedan,white,az,300.0
810,prescott,2017.0,honda,pilot,excellent,6 cylinders,gas,47675.0,clean,automatic,fwd,SUV,silver,az,280.0
22000,prescott,2017.0,honda,accord,like new,4 cylinders,gas,36124.0,clean,automatic,fwd,coupe,blue,az,208.96428571428572
14987,prescott,2016.0,chrysler,200,like new,4 cylinders,gas,46628.0,clean,automatic,fwd,sedan,grey,az,211.75
540,prescott,2017.0,honda,civic,excellent,4 cylinders,gas,39787.0,clean,automatic,fwd,sedan,blue,az,169.36
23000,prescott,2017.0,lincoln,mkz,excellent,4 cylinders,gas,37500.0,clean,automatic,fwd,sedan,blue,az,245.0
26500,prescott,2017.0,dodge,challenger,like new,6 cylinders,gas,35140.0,clean,automatic,4wd,coupe,silver,az,423.61538461538464
44990,prescott,2014.0,chevrolet,corvette stingray,good,8 cylinders,gas,22973.0,clean,other,rwd,coupe,black,az,455.0
15729,show low,2015.0,honda,civic,excellent,4 cylinders,gas,59300.0,clean,automatic,fwd,coupe,black,az,152.07692307692307
7000,show low,2009.0,chrysler,sebring,good,4 cylinders,gas,84500.0,clean,automatic,fwd,convertible,white,az,182.375
12675,show low,2017.0,chevrolet,malibu,excellent,4 cylinders,gas,98796.0,clean,automatic,fwd,sedan,black,az,182.4
3295,show low,2015.0,chevrolet,impala,good,6 cylinders,gas,163646.0,clean,automatic,fwd,sedan,grey,az,231.66666666666666
13163,show low,2015.0,chevrolet,traverse,excellent,6 cylinders,gas,122173.0,clean,automatic,4wd,SUV,blue,az,282.75
9500,show low,2015.0,nissan,altima,excellent,4 cylinders,gas,129535.0,clean,automatic,fwd,sedan,red,az,226.0
12440,show low,2017.0,chevrolet,malibu,good,4 cylinders,gas,98778.0,clean,automatic,fwd,sedan,black,az,182.4
10494,show low,2015.0,hyundai,elantra,excellent,4 cylinders,gas,98352.0,clean,automatic,fwd,sedan,silver,az,156.0
1695,show low,2003.0,pontiac,grand am,good,4 cylinders,gas,999999.0,clean,automatic,fwd,sedan,grey,az,164.28571428571428
9000,show low,2017.0,chevrolet,sonic,excellent,4 cylinders,gas,103203.0,clean,automatic,fwd,sedan,silver,az,138.0
26995,sierra vista,2017.0,ford,f-150,good,6 cylinders,gas,127647.0,clean,automatic,4wd,pickup,blue,az,335.95454545454544
7500,sierra vista,2005.0,lexus,rx 330,like new,6 cylinders,gas,159000.0,clean,automatic,fwd,SUV,silver,az,230.0
44990,sierra vista,2014.0,chevrolet,corvette stingray,good,8 cylinders,gas,22973.0,clean,other,rwd,coupe,black,az,455.0
11995,sierra vista,2006.0,lexus,rx 330,good,6 cylinders,gas,99528.0,clean,automatic,fwd,other,silver,az,223.0
7495,sierra vista,2015.0,chevrolet,cruze,excellent,4 cylinders,gas,91338.0,clean,manual,fwd,sedan,red,az,139.0
11995,tucson,2017.0,kia,forte,excellent,4 cylinders,gas,50000.0,clean,automatic,fwd,sedan,silver,az,166.875
9995,tucson,2017.0,mitsubishi,mirage,excellent,3 cylinders,gas,45000.0,clean,automatic,fwd,sedan,black,az,78.0
11995,tucson,2016.0,ford,focus,excellent,4 cylinders,gas,17000.0,clean,automatic,fwd,sedan,black,az,160.0
22000,tucson,2016.0,nissan,frontier,like new,6 cylinders,gas,94000.0,lien,automatic,4wd,truck,silver,az,244.23076923076923
15995,tucson,2015.0,chevrolet,colorado,good,4 cylinders,gas,136694.0,clean,automatic,rwd,pickup,white,az,249.73684210526315
8990,tucson,2014.0,honda,crosstour,excellent,6 cylinders,gas,171404.0,clean,automatic,4wd,SUV,silver,az,245.75
4999,tucson,2002.0,lexus,es 300,good,6 cylinders,gas,137350.0,clean,automatic,4wd,SUV,black,az,210.0
29997,tucson,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,23904.0,clean,automatic,4wd,pickup,white,az,305.0
6500,tucson,2002.0,lincoln,blackwood,good,8 cylinders,gas,202800.0,salvage,automatic,rwd,truck,black,az,300.0
16995,tucson,2017.0,nissan,frontier,good,4 cylinders,gas,75852.0,clean,automatic,rwd,pickup,white,az,241.1818181818182
16995,tucson,2015.0,chevrolet,colorado,excellent,4 cylinders,gas,137501.0,clean,automatic,4wd,pickup,white,az,249.73684210526315
35000,tucson,2017.0,toyota,tacoma,excellent,6 cylinders,gas,55000.0,clean,automatic,4wd,truck,white,az,251.96875
43000,tucson,2017.0,cadillac,xts,like new,6 cylinders,gas,19738.0,clean,automatic,4wd,sedan,black,az,327.55555555555554
5995,tucson,2015.0,nissan,versa note,good,4 cylinders,gas,105000.0,clean,automatic,fwd,hatchback,blue,az,109.0
14500,tucson,2015.0,lexus,is 250,excellent,6 cylinders,gas,78000.0,rebuilt,automatic,fwd,sedan,black,az,204.0
16995,tucson,2017.0,nissan,altima,excellent,4 cylinders,gas,53000.0,clean,automatic,fwd,sedan,black,az,205.0
11995,tucson,2015.0,nissan,rogue select,excellent,4 cylinders,gas,73000.0,clean,automatic,fwd,SUV,grey,az,170.0
8990,tucson,2014.0,honda,crosstour,excellent,6 cylinders,gas,171404.0,clean,automatic,4wd,SUV,silver,az,245.75
10999,tucson,2016.0,nissan,altima,like new,4 cylinders,gas,73484.0,clean,automatic,fwd,sedan,purple,az,221.11111111111111
5999,tucson,2011.0,buick,lucerne,like new,6 cylinders,gas,145442.0,clean,automatic,fwd,sedan,white,az,243.25
13999,tucson,2015.0,hyundai,santa fe,excellent,6 cylinders,gas,96834.0,clean,automatic,fwd,SUV,grey,az,290.0
15995,tucson,2017.0,nissan,rogue,excellent,4 cylinders,gas,72000.0,clean,automatic,fwd,SUV,white,az,170.0
10995,tucson,2016.0,dodge,dart,excellent,4 cylinders,gas,65000.0,clean,automatic,fwd,sedan,white,az,170.9090909090909
3250,tucson,2008.0,chevrolet,uplander,good,6 cylinders,gas,160800.0,clean,automatic,fwd,mini-van,white,az,240.0
4299,tucson,2012.0,subaru,tribeca,good,6 cylinders,gas,216555.0,clean,automatic,4wd,SUV,white,az,256.0
16995,tucson,2017.0,toyota,corolla,excellent,4 cylinders,gas,38000.0,clean,automatic,fwd,sedan,white,az,133.77777777777777
15995,tucson,2017.0,mitsubishi,outlander,excellent,4 cylinders,gas,57905.0,clean,automatic,fwd,SUV,brown,az,174.28571428571428
14995,tucson,2015.0,mazda,3,excellent,4 cylinders,gas,22000.0,clean,automatic,fwd,sedan,black,az,165.54545454545453
14995,tucson,2016.0,buick,verano,excellent,4 cylinders,gas,42000.0,clean,automatic,fwd,sedan,brown,az,191.66666666666666
8995,tucson,2014.0,hyundai,accent,excellent,4 cylinders,gas,73000.0,clean,manual,fwd,sedan,black,az,138.0
5495,tucson,2010.0,pontiac,vibe,good,4 cylinders,gas,110509.0,clean,automatic,fwd,wagon,silver,az,151.5
8999,tucson,2014.0,nissan,maxima,excellent,6 cylinders,gas,125207.0,clean,automatic,fwd,coupe,black,az,290.0
33000,tucson,2015.0,ford,f-150,excellent,6 cylinders,gas,77000.0,clean,automatic,4wd,pickup,black,az,328.8
11995,tucson,2017.0,nissan,altima,excellent,4 cylinders,gas,114000.0,clean,automatic,fwd,sedan,grey,az,205.0
12995,tucson,2015.0,kia,optima,excellent,4 cylinders,hybrid,66000.0,clean,automatic,fwd,sedan,black,az,224.8
25000,tucson,2013.0,cadillac,cts coupe,excellent,6 cylinders,gas,56750.0,clean,automatic,4wd,coupe,silver,az,318.0
22995,tucson,2015.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,81048.0,clean,automatic,4wd,pickup,white,az,305.0
16995,tucson,2015.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,138526.0,clean,automatic,rwd,pickup,white,az,305.0
14990,tucson,2015.0,ford,explorer,excellent,6 cylinders,gas,132203.0,clean,automatic,4wd,SUV,white,az,300.7142857142857
32600,tucson,2015.0,chevrolet,tahoe,excellent,8 cylinders,gas,95400.0,clean,automatic,4wd,SUV,white,az,355.0
20995,tucson,2017.0,nissan,rogue,excellent,4 cylinders,gas,36000.0,clean,automatic,fwd,SUV,silver,az,170.0
12995,tucson,2016.0,hyundai,sonata hybrid,excellent,4 cylinders,hybrid,93000.0,clean,automatic,fwd,sedan,red,az,193.0
8999,tucson,2014.0,nissan,maxima,excellent,6 cylinders,gas,125207.0,clean,automatic,fwd,coupe,black,az,290.0
7990,tucson,2004.0,lexus,rx 330,excellent,6 cylinders,gas,168660.0,clean,automatic,4wd,SUV,white,az,230.0
14550,tucson,2016.0,volvo,s60,excellent,4 cylinders,gas,55775.0,clean,automatic,fwd,sedan,black,az,275.8125
3250,tucson,2008.0,chevrolet,uplander,good,6 cylinders,gas,160800.0,clean,automatic,fwd,mini-van,white,az,240.0
2800,tucson,2009.0,chevrolet,hhr,good,4 cylinders,gas,136000.0,clean,automatic,fwd,mini-van,grey,az,190.0
6995,tucson,2016.0,chevrolet,cruze limited,excellent,4 cylinders,gas,115652.0,clean,automatic,fwd,sedan,white,az,138.0
9995,tucson,2016.0,ford,focus,excellent,4 cylinders,gas,79000.0,clean,automatic,fwd,sedan,red,az,160.0
8995,tucson,2015.0,nissan,versa note,excellent,4 cylinders,gas,81000.0,clean,automatic,fwd,sedan,silver,az,109.0
12995,tucson,2017.0,buick,verano,excellent,4 cylinders,gas,64000.0,clean,automatic,fwd,sedan,grey,az,180.0
10995,tucson,2015.0,kia,soul,excellent,4 cylinders,gas,87000.0,clean,automatic,fwd,sedan,brown,az,147.0
8999,tucson,2014.0,nissan,maxima,excellent,6 cylinders,gas,125207.0,clean,automatic,fwd,coupe,black,az,290.0
23995,tucson,2015.0,subaru,wrx,excellent,4 cylinders,gas,40000.0,clean,manual,4wd,sedan,grey,az,281.875
11995,tucson,2017.0,nissan,versa,excellent,4 cylinders,gas,38000.0,clean,automatic,fwd,sedan,white,az,109.0
12995,tucson,2017.0,ford,fiesta,excellent,4 cylinders,gas,17000.0,clean,automatic,fwd,sedan,black,az,131.0
3500,tucson,2008.0,chevrolet,uplander,excellent,6 cylinders,gas,1.0,clean,automatic,fwd,mini-van,white,az,240.0
8995,tucson,2015.0,nissan,versa note,excellent,4 cylinders,gas,52000.0,clean,manual,fwd,sedan,grey,az,109.0
13995,tucson,2015.0,chevrolet,cruze,excellent,4 cylinders,gas,35000.0,clean,automatic,fwd,sedan,red,az,139.0
8999,tucson,2014.0,nissan,maxima,excellent,6 cylinders,gas,125207.0,clean,automatic,fwd,coupe,black,az,290.0
7990,tucson,2004.0,lexus,rx 330,excellent,6 cylinders,gas,168660.0,clean,automatic,4wd,SUV,white,az,230.0
5990,tucson,2014.0,hyundai,veloster,excellent,4 cylinders,gas,156200.0,clean,automatic,fwd,hatchback,black,az,159.92307692307693
25995,tucson,2017.0,subaru,outback,excellent,4 cylinders,gas,37000.0,clean,automatic,4wd,SUV,black,az,202.0
10999,tucson,2014.0,volkswagen,jetta gli,excellent,4 cylinders,gas,101303.0,clean,automatic,fwd,sedan,red,az,210.0
11995,tucson,2016.0,ford,escape,excellent,4 cylinders,gas,105000.0,clean,automatic,4wd,SUV,white,az,176.0
12995,tucson,2015.0,nissan,altima,excellent,4 cylinders,gas,93000.0,clean,automatic,fwd,sedan,white,az,226.0
12995,tucson,2015.0,ford,fusion,excellent,4 cylinders,gas,72000.0,clean,automatic,fwd,sedan,grey,az,208.6
20995,tucson,2017.0,subaru,forester,excellent,4 cylinders,gas,57000.0,clean,automatic,4wd,SUV,silver,az,190.0
29999,tucson,2015.0,cadillac,escalade esv,excellent,8 cylinders,gas,173498.0,clean,automatic,4wd,SUV,white,az,420.0
14000,tucson,2015.0,kia,optima,excellent,4 cylinders,gas,49500.0,clean,automatic,fwd,sedan,brown,az,224.8
11995,tucson,2017.0,nissan,sentra,excellent,4 cylinders,gas,79000.0,clean,automatic,fwd,sedan,silver,az,143.14285714285714
11995,tucson,2015.0,buick,verano,excellent,4 cylinders,gas,60000.0,clean,automatic,fwd,sedan,red,az,194.0
10995,tucson,2014.0,kia,soul,excellent,4 cylinders,gas,82000.0,clean,automatic,fwd,sedan,green,az,147.0
9999,tucson,2017.0,hyundai,elantra,like new,4 cylinders,gas,74819.0,clean,automatic,fwd,sedan,blue,az,156.88888888888889
5999,tucson,2011.0,buick,lucerne,like new,6 cylinders,gas,145442.0,clean,automatic,fwd,sedan,white,az,243.25
5995,tucson,2015.0,fiat,500,good,4 cylinders,gas,70757.0,clean,automatic,fwd,coupe,grey,az,114.81818181818181
8490,tucson,2016.0,subaru,outback,excellent,4 cylinders,gas,231790.0,clean,automatic,4wd,SUV,green,az,186.57142857142858
7700,tucson,2008.0,lexus,rx 400h,excellent,6 cylinders,hybrid,180360.0,clean,automatic,4wd,SUV,silver,az,268.0
7990,tucson,2004.0,lexus,rx 330,excellent,6 cylinders,gas,168660.0,clean,automatic,4wd,SUV,white,az,230.0
14999,tucson,2015.0,hyundai,santa fe,excellent,6 cylinders,gas,96834.0,clean,automatic,fwd,SUV,grey,az,290.0
10000,tucson,2015.0,kia,optima,excellent,4 cylinders,gas,97185.0,clean,automatic,rwd,sedan,white,az,224.8
8999,tucson,2014.0,nissan,maxima,excellent,6 cylinders,gas,125207.0,clean,automatic,fwd,coupe,black,az,290.0
6990,tucson,2004.0,lexus,rx 330,excellent,6 cylinders,gas,183912.0,clean,automatic,fwd,SUV,silver,az,230.0
8490,tucson,2016.0,subaru,outback,excellent,4 cylinders,gas,231790.0,clean,automatic,4wd,SUV,green,az,186.57142857142858
13995,tucson,2016.0,nissan,rogue,excellent,4 cylinders,gas,84000.0,clean,automatic,4wd,SUV,black,az,170.0
10995,tucson,2017.0,nissan,versa,excellent,4 cylinders,gas,38000.0,clean,automatic,fwd,sedan,grey,az,109.0
9995,tucson,2016.0,dodge,dart,excellent,4 cylinders,gas,87000.0,clean,automatic,fwd,sedan,white,az,170.9090909090909
12995,tucson,2015.0,hyundai,sonata,excellent,4 cylinders,gas,81000.0,clean,automatic,fwd,sedan,red,az,202.84615384615384
8995,tucson,2016.0,ford,focus,excellent,4 cylinders,gas,92000.0,clean,automatic,fwd,sedan,grey,az,160.0
15995,tucson,2016.0,ford,fusion,excellent,4 cylinders,gas,36000.0,clean,automatic,fwd,sedan,silver,az,208.6
6000,tucson,2017.0,nissan,versa,excellent,4 cylinders,gas,95104.0,clean,manual,fwd,coupe,silver,az,109.0
24995,tucson,2017.0,ford,f-150,excellent,6 cylinders,gas,103000.0,clean,automatic,rwd,pickup,white,az,335.95454545454544
1499,yuma,2015.0,buick,verano,excellent,4 cylinders,gas,127713.0,clean,automatic,fwd,sedan,silver,az,194.0
14900,yuma,2016.0,hyundai,santa fe,excellent,6 cylinders,gas,70315.0,clean,automatic,4wd,SUV,grey,az,290.0
1499,yuma,2017.0,ford,focus,like new,4 cylinders,gas,131614.0,clean,automatic,fwd,sedan,white,az,154.71428571428572
24000,yuma,2017.0,honda,pilot,excellent,6 cylinders,gas,96500.0,clean,automatic,fwd,SUV,white,az,280.0
11500,yuma,1992.0,toyota,cressida,excellent,4 cylinders,gas,29000.0,clean,automatic,rwd,sedan,blue,az,190.0
1499,yuma,2015.0,buick,verano,excellent,4 cylinders,gas,127713.0,clean,automatic,fwd,sedan,silver,az,194.0
4997,yuma,2008.0,chevrolet,cobalt,like new,4 cylinders,gas,160728.0,clean,automatic,fwd,coupe,white,az,171.14285714285714
10950,fayetteville,2012.0,acura,tsx,good,4 cylinders,gas,115162.0,clean,automatic,fwd,sedan,white,ar,227.33333333333334
16000,fayetteville,2017.0,toyota,corolla,excellent,4 cylinders,gas,46013.0,clean,automatic,fwd,sedan,white,ar,133.77777777777777
12888,fayetteville,2016.0,ford,fusion,good,4 cylinders,gas,105123.0,clean,automatic,fwd,sedan,white,ar,208.6
18995,fayetteville,2016.0,honda,accord,good,4 cylinders,gas,49691.0,clean,automatic,fwd,sedan,red,ar,210.5
27500,fayetteville,2016.0,buick,enclave,like new,6 cylinders,gas,38000.0,clean,automatic,4wd,SUV,white,ar,288.0
8995,fayetteville,2015.0,chrysler,200,good,4 cylinders,gas,94953.0,clean,automatic,fwd,sedan,blue,ar,221.0
8995,fayetteville,2016.0,chevrolet,cruze,good,4 cylinders,gas,86449.0,clean,automatic,fwd,sedan,silver,ar,153.0
13950,fayetteville,2016.0,dodge,dart,good,4 cylinders,gas,28747.0,clean,automatic,fwd,sedan,blue,ar,170.9090909090909
13950,fayetteville,2016.0,dodge,dart,good,4 cylinders,gas,28747.0,clean,automatic,fwd,sedan,blue,ar,170.9090909090909
3900,fayetteville,2005.0,cadillac,deville,excellent,8 cylinders,gas,142138.0,clean,automatic,fwd,sedan,brown,ar,278.75
13495,fayetteville,2016.0,chevrolet,cruze,good,4 cylinders,gas,46804.0,clean,automatic,fwd,sedan,silver,ar,153.0
16500,fayetteville,2014.0,honda,cr-v,excellent,4 cylinders,gas,87000.0,clean,automatic,fwd,SUV,white,ar,185.0
9800,fayetteville,2017.0,ford,fusion,excellent,4 cylinders,gas,119350.0,clean,automatic,fwd,sedan,red,ar,215.0
600,fayetteville,2010.0,chevrolet,cobalt,like new,4 cylinders,gas,131916.0,clean,automatic,fwd,sedan,blue,ar,170.0
29950,fayetteville,2015.0,ford,f-150,excellent,6 cylinders,gas,165182.0,clean,automatic,4wd,truck,black,ar,328.8
34900,fayetteville,2017.0,chevrolet,silverado 1500,like new,8 cylinders,gas,31000.0,clean,automatic,rwd,truck,grey,ar,313.0
12495,fayetteville,2016.0,chevrolet,cruze limited,good,4 cylinders,gas,82827.0,clean,automatic,fwd,sedan,black,ar,138.0
1000,fayetteville,2002.0,chevrolet,tracker,good,4 cylinders,gas,116000.0,clean,automatic,rwd,hatchback,silver,ar,137.5
0,fayetteville,2016.0,chevrolet,spark,excellent,4 cylinders,gas,82361.0,clean,automatic,fwd,sedan,white,ar,98.0
13995,fayetteville,2016.0,chevrolet,equinox,good,4 cylinders,gas,93073.0,clean,automatic,fwd,SUV,grey,ar,182.0
0,fayetteville,2016.0,chevrolet,spark,like new,4 cylinders,gas,82000.0,clean,automatic,fwd,hatchback,white,ar,98.0
0,fayetteville,2016.0,chevrolet,spark,excellent,4 cylinders,gas,82361.0,clean,automatic,fwd,hatchback,white,ar,98.0
18325,fayetteville,2016.0,ford,explorer,good,6 cylinders,gas,115813.0,clean,automatic,4wd,SUV,green,ar,308.75
11200,fayetteville,2012.0,acura,tsx,good,4 cylinders,gas,115162.0,clean,automatic,fwd,sedan,white,ar,227.33333333333334
14925,fayetteville,2015.0,chevrolet,malibu,good,4 cylinders,gas,73000.0,clean,automatic,fwd,sedan,black,ar,214.0
12995,fayetteville,2017.0,ford,focus,good,4 cylinders,gas,25995.0,clean,automatic,fwd,sedan,black,ar,154.71428571428572
0,fayetteville,2010.0,chevrolet,cobalt,excellent,4 cylinders,gas,131000.0,clean,automatic,fwd,sedan,blue,ar,170.0
5950,fayetteville,2016.0,nissan,versa,good,4 cylinders,gas,93000.0,rebuilt,automatic,fwd,hatchback,silver,ar,109.0
11777,fayetteville,2016.0,hyundai,sonata,good,4 cylinders,gas,109705.0,clean,automatic,fwd,sedan,silver,ar,200.0909090909091
16800,fayetteville,2017.0,chevrolet,traverse,good,6 cylinders,gas,55123.0,clean,automatic,fwd,SUV,silver,ar,282.55555555555554
19800,fayetteville,2016.0,gmc,acadia,good,6 cylinders,gas,99850.0,clean,automatic,4wd,SUV,custom,ar,282.27272727272725
24800,fayetteville,2017.0,infiniti,qx60,good,6 cylinders,gas,82123.0,clean,automatic,4wd,SUV,black,ar,295.0
12800,fayetteville,2015.0,chrysler,300,good,6 cylinders,gas,147200.0,clean,automatic,rwd,sedan,black,ar,294.0
14998,fayetteville,2016.0,ford,f-150,good,6 cylinders,gas,136123.0,clean,automatic,rwd,truck,black,ar,330.5238095238095
0,fayetteville,2010.0,chevrolet,cobalt,like new,4 cylinders,gas,131916.0,clean,automatic,fwd,sedan,blue,ar,170.0
0,fayetteville,2016.0,chevrolet,silverado 1500,good,8 cylinders,other,54725.0,clean,automatic,4wd,pickup,black,ar,313.0
21995,fayetteville,2017.0,ford,explorer,good,6 cylinders,gas,90987.0,clean,automatic,4wd,SUV,custom,ar,306.25
24800,fayetteville,2017.0,infiniti,qx60,good,6 cylinders,gas,82123.0,clean,automatic,4wd,SUV,black,ar,295.0
21995,fayetteville,2017.0,ford,explorer,good,6 cylinders,gas,90987.0,clean,automatic,4wd,SUV,custom,ar,306.25
8995,fayetteville,2015.0,chrysler,200,good,4 cylinders,gas,94953.0,clean,automatic,fwd,sedan,blue,ar,221.0
8995,fayetteville,2016.0,chevrolet,cruze,good,4 cylinders,gas,86449.0,clean,automatic,fwd,sedan,silver,ar,153.0
14168,fayetteville,2017.0,chevrolet,malibu,excellent,4 cylinders,gas,100092.0,clean,automatic,fwd,sedan,black,ar,182.4
20980,fayetteville,2016.0,gmc,acadia,excellent,6 cylinders,gas,97617.0,clean,automatic,4wd,SUV,white,ar,282.27272727272725
14998,fayetteville,2016.0,ford,f-150,good,6 cylinders,gas,136123.0,clean,automatic,rwd,truck,black,ar,330.5238095238095
